Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,EquipmentType,TypeCode,Year,Make,Model,Category,Class,GearType,EngineType,Complex,HighPerformance,Pressurized,TAA
2011-06-27,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009880,,10:55:00,,,,,,115.00,0.00,115.00,0.00,0.00,115.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-06-27,,00000000-0000-0000-0000-000000009880,00000000-0000-0000-0000-000000017531,,12:45:00,,,13:55:00,,,110.00,0.00,110.00,73.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-09,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000016592,,02:10:00,,,,,,80.00,0.00,80.00,0.00,0.00,80.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-09,,00000000-0000-0000-0000-000000016592,00000000-0000-0000-0000-000000017531,,03:40:00,,,,,,124.00,0.00,124.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-09,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017428,,05:00:00,,,,,,75.00,0.00,75.00,0.00,0.00,75.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-09,,00000000-0000-0000-0000-000000017428,00000000-0000-0000-0000-000000017531,,06:25:00,,,07:00:00,,,75.00,0.00,75.00,0.00,0.00,75.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-10,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017436,,,,,,,,104.00,0.00,104.00,0.00,0.00,104.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-10,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017546,,09:00:00,,,10:02:00,,,102.00,0.00,102.00,0.00,0.00,102.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-10,,00000000-0000-0000-0000-000000017546,00000000-0000-0000-0000-000000017436,,10:35:00,,,11:30:00,,,95.00,0.00,95.00,0.00,0.00,95.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-10,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017531,,12:35:00,,,13:50:00,,,115.00,0.00,115.00,115.00,0.00,115.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-11,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017337,,,,,,,,99.00,0.00,99.00,0.00,0.00,99.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-11,,00000000-0000-0000-0000-000000017337,00000000-0000-0000-0000-000000017531,,09:30:00,,,10:31:00,,,101.00,0.00,101.00,0.00,0.00,101.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-11,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009880,,,,,,,,111.00,0.00,111.00,0.00,0.00,111.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-11,,00000000-0000-0000-0000-000000009880,00000000-0000-0000-0000-000000017531,,12:14:00,,,13:15:00,,,101.00,0.00,101.00,58.00,0.00,101.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-13,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017898,,07:20:00,,,,,,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-14,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017898,,07:20:00,,,,,,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-15,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017898,,07:20:00,,,,,,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-16,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017443,,02:50:00,,,03:45:00,,,95.00,0.00,95.00,0.00,0.00,95.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-16,,00000000-0000-0000-0000-000000017443,00000000-0000-0000-0000-000000017531,,04:00:00,,,05:12:00,,,112.00,0.00,112.00,0.00,0.00,112.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-17,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,02:40:00,,,03:51:00,,,111.00,0.00,111.00,0.00,0.00,111.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-17,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,04:05:00,,,05:12:00,,,107.00,0.00,107.00,0.00,0.00,107.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-17,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017394,,05:40:00,,,06:17:00,,,77.00,0.00,77.00,0.00,0.00,77.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-17,,00000000-0000-0000-0000-000000017394,00000000-0000-0000-0000-000000017531,,06:55:00,,,07:31:00,,,76.00,0.00,76.00,0.00,0.00,76.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-18,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,,,,,,,107.00,0.00,107.00,0.00,0.00,107.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-18,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017546,,09:00:00,,,10:17:00,,,117.00,0.00,117.00,0.00,0.00,117.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-18,,00000000-0000-0000-0000-000000017546,00000000-0000-0000-0000-000000009512,,10:47:00,,,,,,117.00,0.00,117.00,0.00,0.00,117.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-18,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,,,,,,,104.00,0.00,104.00,61.00,0.00,104.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-19,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000016665,,10:20:00,,,,,,148.00,0.00,148.00,0.00,0.00,148.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-19,,00000000-0000-0000-0000-000000016665,00000000-0000-0000-0000-000000017531,,12:10:00,,,13:45:00,,,135.00,0.00,135.00,135.00,0.00,135.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-26,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017443,,02:55:00,,,,,,109.00,0.00,109.00,0.00,0.00,109.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-26,,00000000-0000-0000-0000-000000017443,00000000-0000-0000-0000-000000017531,,04:05:00,,,05:18:00,,,113.00,0.00,113.00,0.00,0.00,113.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-27,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,07:15:00,,,08:20:00,,,105.00,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-27,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017546,,,,,,,,122.00,0.00,122.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-27,,00000000-0000-0000-0000-000000017546,00000000-0000-0000-0000-000000009512,,10:25:00,,,11:42:00,,,117.00,0.00,117.00,0.00,0.00,117.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-27,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017546,,,,,13:00:00,,,115.00,0.00,115.00,75.00,0.00,115.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-07-28,,00000000-0000-0000-0000-000000017509,00000000-0000-0000-0000-000000017509,,,,,10:52:00,,,162.00,162.00,0.00,0.00,0.00,162.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-05,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000008856,,02:50:00,,,03:34:00,,,84.00,0.00,84.00,0.00,0.00,84.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-05,,00000000-0000-0000-0000-000000008856,00000000-0000-0000-0000-000000017531,,,,,04:43:00,,,78.00,0.00,78.00,0.00,0.00,78.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-05,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009687,,,,,05:56:00,,,76.00,0.00,76.00,0.00,0.00,76.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-05,,00000000-0000-0000-0000-000000009687,00000000-0000-0000-0000-000000017531,,,,,,,,88.00,0.00,88.00,0.00,0.00,88.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-05,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017898,,07:20:00,,,,,,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-06,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017436,,07:44:00,,,08:43:00,,,99.00,0.00,99.00,0.00,0.00,99.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-06,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017531,,,,,,,,97.00,0.00,97.00,0.00,0.00,97.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-06,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,10:20:00,,,11:28:00,,,108.00,0.00,108.00,0.00,0.00,108.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-06,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,,,,,,,105.00,0.00,105.00,62.00,0.00,105.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-07,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,07:20:00,,,08:25:00,,,105.00,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-07,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017546,,,,,,,,120.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-07,,00000000-0000-0000-0000-000000017546,00000000-0000-0000-0000-000000009512,,10:30:00,,,11:50:00,,,120.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-07,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,,,,13:00:00,,,110.00,0.00,110.00,84.00,0.00,110.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-09,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000016665,,10:05:00,,,11:31:00,,,126.00,0.00,126.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-09,,00000000-0000-0000-0000-000000016665,00000000-0000-0000-0000-000000017531,,10:05:00,,,11:30:00,,,125.00,0.00,125.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-10,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017436,,07:50:00,,,08:45:00,,,95.00,0.00,95.00,0.00,0.00,95.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-10,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017546,,09:00:00,,,10:05:00,,,105.00,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-10,,00000000-0000-0000-0000-000000017546,00000000-0000-0000-0000-000000017436,,10:35:00,,,11:35:00,,,100.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-10,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017531,,,,,13:15:00,,,130.00,0.00,130.00,130.00,0.00,130.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-11,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000016665,,,,,11:25:00,,,135.00,0.00,135.00,0.00,0.00,135.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-11,,00000000-0000-0000-0000-000000016665,00000000-0000-0000-0000-000000017531,,,,,13:05:00,,,145.00,0.00,145.00,131.00,0.00,145.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-21,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000017436,,07:55:00,,,08:55:00,,,100.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-21,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017546,,,,,10:00:00,,,105.00,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-21,,00000000-0000-0000-0000-000000017546,00000000-0000-0000-0000-000000017436,,10:30:00,,,11:30:00,,,100.00,0.00,100.00,9.00,0.00,100.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-21,,00000000-0000-0000-0000-000000017436,00000000-0000-0000-0000-000000017531,,,,,,,,105.00,0.00,105.00,105.00,0.00,105.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-22,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,07:15:00,,,08:40:00,,,125.00,0.00,125.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-22,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017546,,,,,,,,123.00,0.00,123.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-22,,00000000-0000-0000-0000-000000017546,00000000-0000-0000-0000-000000009512,,10:28:00,,,11:54:00,,,126.00,0.00,126.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-22,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017546,,,,,13:00:00,,,112.00,0.00,112.00,106.00,0.00,112.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-23,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000016665,,10:10:00,,,11:58:00,,,148.00,0.00,148.00,1.00,0.00,148.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-23,,00000000-0000-0000-0000-000000016665,00000000-0000-0000-0000-000000017531,,,,,13:45:00,,,152.00,0.00,152.00,152.00,0.00,152.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-24,,00000000-0000-0000-0000-000000017509,00000000-0000-0000-0000-000000017509,,07:00:00,,,,,,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-30,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017898,,07:20:00,,,,,,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-08-31,,00000000-0000-0000-0000-000000017898,00000000-0000-0000-0000-000000017898,,07:20:00,,,,,,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-09-07,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000009512,,07:59:00,,,,,,116.00,0.00,116.00,0.00,0.00,116.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-09-07,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017546,,09:15:00,,,10:22:00,,,107.00,0.00,107.00,0.00,0.00,107.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-09-07,,00000000-0000-0000-0000-000000017546,00000000-0000-0000-0000-000000009512,,10:52:00,,,,,,130.00,0.00,130.00,54.00,0.00,130.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-09-07,,00000000-0000-0000-0000-000000009512,00000000-0000-0000-0000-000000017531,,12:14:00,,,13:06:00,,,92.00,0.00,92.00,92.00,0.00,92.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
2011-09-10,,00000000-0000-0000-0000-000000017531,00000000-0000-0000-0000-000000016592,,,,,,,,107.00,0.00,107.00,39.00,0.00,107.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,False,False,False,False,False,,0.00,0.00,0,,,False,
